IRR (%),NPV ($),Equity Multiple,DSCR
18.22098300633799,3345510.9157646764,1.983136931240724,4.95784232810181
18.962921515994925,3661194.0947684217,2.028957897001608,5.072394742504019
20.24181195316068,4158919.2192252707,2.0939968023680784,5.234992005920196
16.55569810502058,2678683.465691529,1.8990990330576223,4.747747582644055
19.339058186363346,3676411.371221564,2.0093045628725914,5.023261407181479
21.24918910892579,4876981.305747641,2.2321693517055152,5.580423379263788
16.553780598524348,2528785.6674896823,1.8458047424534014,4.614511856133504
19.470283685055033,3912088.399989765,2.0697428968367215,5.174357242091804
16.388230082303544,2496524.6744777877,1.848504620793966,4.621261551984914
17.97112206999887,3278278.285270213,1.9820206631158381,4.955051657789595
14.609570898914704,1807093.1176076494,1.7583549247492902,4.395887311873225
19.11285690311859,3669132.217003464,2.022149819186067,5.055374547965168
21.560480159172336,4609513.089741937,2.14263735176042,5.35659337940105
21.21753593287059,4525072.805377761,2.1389969164595386,5.347492291148846
16.351836414999443,2475875.522248364,1.844372148655831,4.6109303716395775
17.87942493317305,3096717.3790185386,1.9323345089882054,4.830836272470513
14.926525062156237,1840949.1613567704,1.7343283981494553,4.335820995373639
18.78366013738262,3543398.5523315696,2.0075335157039236,5.0188337892598085
17.900308897685857,3189881.761799127,1.959309579584582,4.898273948961456
16.55126430323528,2648478.886485952,1.886979694195772,4.71744923548943
15.283441417638578,2154008.755938232,1.8273304647360955,4.568326161840239
17.095997188643942,2920234.382451509,1.9365770108390428,4.841442527097607
17.489332019710346,3183455.41876748,1.991651244311231,4.979128110778078
20.763727583534152,4264486.469314837,2.0917893514045076,5.229473378511268
17.08833408968009,2747686.8027585773,1.875464930248484,4.68866232562121
13.903067788038225,1469740.1144007333,1.6892702932502943,4.223175733125736
13.416899386664504,1332429.5280527687,1.6932283887896291,4.2330709719740724
15.18464352142268,2048681.9545324259,1.7967139301570556,4.491784825392639
18.547602121316807,3589198.142462057,2.0380450508491372,5.095112627122843
19.345635903541904,3848764.7984428713,2.061646806334792,5.154117015836979
18.360626312952235,3278434.1943768533,1.9517042568228398,4.879260642057099
15.086726752964585,2053682.474520606,1.8061304898297146,4.515326224574286
20.868916355520884,4579225.597249344,2.1745809251106056,5.436452312776514
20.062792559445054,4073887.906082833,2.0800014998414253,5.200003749603563
16.29208383124212,2505688.0309316907,1.8605362089215345,4.651340522303836
18.713742714426473,3560624.287715705,2.017621125608347,5.044052814020867
15.699911209969674,2304329.2434123643,1.8425608601526529,4.606402150381633
17.02958032314981,2754931.4842562582,1.8844579803879782,4.7111449509699455
17.271826253047596,2848478.1342488155,1.8965897281679447,4.741474320419862
15.879738653166765,2374355.7021341734,1.8509908377141178,4.627477094285294
17.911079508131287,3195906.166836679,1.9610514732675877,4.902628683168969
15.75554301610078,2165911.851240419,1.7798966106441731,4.449741526610433
18.901606321817745,3685739.5071000513,2.0421204514165168,5.105301128541291
21.21127395128417,4580928.436864962,2.1548405209491195,5.387101302372799
20.618803441400168,4342769.407151275,2.120227402677943,5.300568506694858
19.12717571328113,3490063.302467337,1.9685371529738729,4.921342882434682
17.067641291874992,2738060.826518367,1.8751920163529623,4.6879800408824055
16.33041535082709,2580354.010041183,1.884549155296065,4.711372888240162
17.128326801423597,2917773.981700007,1.9318463811335185,4.829615952833796
18.293470301732782,3437937.613396094,2.010366390335268,5.02591597583817
18.42013692606428,3483156.5359408325,2.0136127363359546,5.034031840839887
17.47128540114593,2989915.9165800605,1.9301374524644677,4.825343631161169
17.0348257276536,2841164.921784983,1.9129563864916526,4.782390966229132
15.871060884242105,2366126.1774612498,1.8493099077007662,4.623274769251916
20.615646204242587,4404502.628750441,2.1392889977247758,5.3482224943119405
17.284760329894166,2846526.2978703985,1.8954063186671786,4.738515796667946
16.913914455644186,2767829.6351299593,1.8977237560702414,4.744309390175603
15.551985971591487,2092112.536611029,1.7744258221442781,4.436064555360695
17.92093526295464,3195359.4733929187,1.9595341359625715,4.898835339906428
